season,gsis_id,prop_mvp,prop_pass_yds,prop_pass_td,prop_rush_yds,prop_rush_td,prop_rec_yds,prop_rec_td,prop_oroy,prop_comeback,prop_n_markets,has_prop,prop_market_seasons
2013,00-0024267,0.0,0.0,0.0,0.0,0.0,0.009887909895159757,0.0,0.0,0.0,1,true,5
2013,00-0024275,0.009967250244205932,0.0,0.0,0.033399762342712365,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0024334,0.009967250244205932,0.0,0.0,0.0,0.0,0.08833199506342716,0.0,0.0,0.0,2,true,5
2013,00-0024466,0.0,0.0,0.0,0.0,0.0,0.02548038319137322,0.0,0.0,0.0,1,true,5
2013,00-0025389,0.031800274588657015,0.0,0.0,0.0,0.0,0.17666399012685433,0.0,0.0,0.0,2,true,5
2013,00-0025394,0.06070961512379977,0.0,0.0,0.17534875229923994,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0025399,0.023027785046958533,0.0,0.0,0.07793277879966219,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0025410,0.0,0.0,0.0,0.0,0.0,0.016158291779895213,0.0,0.0,0.0,1,true,5
2013,00-0025423,0.0,0.006875824385028384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0025637,0.0,0.0,0.0,0.010468582226820294,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0025860,0.0,0.0,0.0,0.013752843317587445,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0026035,0.0,0.0,0.0,0.0,0.0,0.05096076638274644,0.0,0.0,0.0,1,true,5
2013,00-0026143,0.044520384424119826,0.07716202920976298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0026144,0.0,0.0,0.0,0.020629264976381168,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0026158,0.01628794552101945,0.01693800641189919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0026164,0.01628794552101945,0.0,0.0,0.041258529952762336,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0026176,0.0,0.0,0.0,0.0,0.0,0.009887909895159757,0.0,0.0,0.0,1,true,5
2013,00-0026184,0.0,0.0,0.0,0.024186034799895163,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0026189,0.0,0.0,0.0,0.0,0.0,0.016158291779895213,0.0,0.0,0.0,1,true,5
2013,00-0026195,0.01309423071297642,0.0,0.0,0.033399762342712365,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0026213,0.01309423071297642,0.0,0.0,0.06376318265426907,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0026349,0.0,0.010365048699818908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0026498,0.025684837167761442,0.09259443505171557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0026796,0.01964134606946463,0.0,0.0,0.07793277879966219,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0026898,0.0,0.004599061343628257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0026901,0.0,0.0,0.0,0.0,0.0,0.012989999274033406,0.0,0.0,0.0,1,true,5
2013,00-0026993,0.009967250244205932,0.01693800641189919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0027005,0.0,0.0,0.0,0.0,0.0,0.016158291779895213,0.0,0.0,0.0,1,true,5
2013,00-0027029,0.009967250244205932,0.0,0.0,0.02697673112295999,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0027265,0.0,0.0,0.0,0.0,0.0,0.02548038319137322,0.0,0.0,0.0,1,true,5
2013,00-0027793,0.0,0.0,0.0,0.0,0.0,0.012989999274033406,0.0,0.0,0.0,1,true,5
2013,00-0027854,0.0,0.01361682868407582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0027861,0.0,0.0,0.0,0.05395346224591998,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0027864,0.0,0.0,0.0,0.013752843317587445,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0027874,0.009967250244205932,0.0,0.0,0.0,0.0,0.05096076638274644,0.0,0.0,0.0,2,true,5
